"AriaId","marker","value","perez_high","pct","pctl_galuppi"
1242,"PartVa_Degree5_Per_relative",0.270718232044199,TRUE,5.12323299449591,0.639705882352941
1242,"SoundVa_LargestSemitonesAsc",22,FALSE,-4.81914706375751,0.955882352941177
1242,"PartBs_Degree4_Per_relative",0.138121546961326,FALSE,-4.81735043405723,0.463235294117647
1242,"SoundSop_IntervalA2_Per",0,TRUE,5.03472378813361,0.948529411764706
1242,"PartHnII_IntervalM3_Per",0,TRUE,5.00744659159968,0.75735294117647
1242,"PartVa_DynMean",64.5555555555556,TRUE,5.00269894167122,0.360294117647059
1242,"PartVnI_Degree.4_Per_relative",0.0031897926634768,FALSE,-4.76076612407984,0.286764705882353
1242,"PartVnII_Degree.6_Per_relative",0.0017094017094017,FALSE,-4.74645671898222,0.75735294117647
1242,"PartVnI_Acc_avg_abs_step_4.0",0.453125,TRUE,4.94471475332279,0.389705882352941
1242,"SoundBs_IntervalP.5_Per",0.0221606648199446,TRUE,4.88732833450076,0.463235294117647
1242,"PartBs_Degree5_Per_relative",0.270718232044199,TRUE,4.83904247505018,0.647058823529412
1242,"PartVnI_IntervalsMajorAsc_Per",0.138977635782748,FALSE,-4.58651535267868,0.375
1242,"PartHnII_Intervalm3_Per",0,TRUE,4.80683241804494,0.720588235294118
1242,"Harmony_Chord_IV_Per",0.0787037037037037,FALSE,-4.56321907331708,0.367647058823529
1242,"PartVnII_Degree.4_Per_relative",0.0034188034188034,FALSE,-4.39005073757526,0.345588235294118
1242,"Score_AbsoluteIntervallicTrimDiff",0.67203261762808,FALSE,-4.35704103343509,0.808823529411765
1242,"SoundSop_Intervalm3_Per",0.01,TRUE,4.47504484765215,0.330882352941176
1242,"SoundBs_DescendingIntervallicStd",4.4924002657557,FALSE,-4.23954156985518,0.904411764705882
1242,"Harmony_Chord_types_major.triad",0.583333333333333,TRUE,4.42565236811561,0.235294117647059
1242,"PartObII_IntervalP4_Per",0,FALSE,-4.20261625889482,0.602941176470588
1242,"SoundVa_AbsoluteIntervallicTrimDiff",0.639438698731897,FALSE,-3.99501905693458,0.514705882352941
1242,"SoundVa_IntervallicTrimDiff",-0.0782236961918546,TRUE,4.12661333376378,0.382352941176471
1242,"Score_IntervalP8_Per",0.0162950257289879,FALSE,-3.85438904178467,0.61764705882353
1242,"SoundVa_IntervalP8_Per",0.0415512465373961,FALSE,-3.74158706439217,0.88235294117647
1242,"SoundVa_AbsoluteIntervallicKurtosis",0.727423061714858,FALSE,-3.73571503295488,0.132352941176471
1242,"PartHnII_IntervalP4_Per",0,FALSE,-3.68332448374783,0.602941176470588
1242,"SoundHn_IntervalP.5_Per",0,FALSE,-3.67147594452589,0.595588235294118
1242,"Score_AbsoluteIntervallicStd",3.47081896082876,FALSE,-3.3516713735892,0.904411764705882
1242,"Score_DescendingIntervallicStd",3.45048670065771,FALSE,-3.02704339734153,0.941176470588235
1242,"PartVa_Degree1_Per_relative",0.198895027624309,NA,NA,0.132352941176471
1242,"Score_LowestNoteIndex",36,NA,NA,0.264705882352941
